id,date,collection_location,travel_history,new_cases,mobility,sequencing_intensity
seq_5377,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53788,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53808,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_53816,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_53855,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53892,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53907,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53908,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_53916,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53923,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53933,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53947,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_53987,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54019,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54037,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54048,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5404,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54093,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54111,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54113,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54115,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_5411,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54130,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54135,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54152,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54173,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54174,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54186,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54194,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54225,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54267,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54278,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54330,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54376,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54379,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54394,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5443,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54442,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54446,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54522,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54538,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54542,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54551,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54560,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54561,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54612,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54637,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54649,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54691,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54708,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54719,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54727,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_54743,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54760,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5478,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54806,2020-04-28,domestic,travel,11029,-0.01,0.101369117780397
seq_54817,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54820,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5482,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54843,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54855,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54865,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54873,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54888,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54908,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54919,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54936,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54943,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54963,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_54980,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55004,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55025,2020-04-28,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5509,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55105,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55119,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55136,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55138,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55160,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5516,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55185,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5518,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55195,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55198,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55205,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55206,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55233,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55247,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55249,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55254,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55256,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55264,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55265,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55278,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5527,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55284,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55290,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_55300,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55306,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55307,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55315,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55335,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55350,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55361,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55373,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55378,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55392,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55393,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55424,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55455,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55457,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55468,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55485,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55498,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55549,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55577,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55625,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55639,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55644,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55664,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55687,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55716,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55729,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55749,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_55767,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55782,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55832,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55833,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5583,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55840,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5589,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55899,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_55905,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5590,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55916,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55930,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55969,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_55977,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56001,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56008,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5601,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56024,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56030,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56039,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56058,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56067,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56074,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_56083,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56089,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56128,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56156,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56161,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56177,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56194,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56233,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56235,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56283,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56303,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56316,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56342,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56357,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56364,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56367,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56368,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_56374,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56384,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56398,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56406,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56418,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56461,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56463,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56490,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56498,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_56510,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56513,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56565,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56572,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56637,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56639,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56662,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56687,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56695,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56704,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56707,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5670,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56710,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56717,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56721,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5674,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56797,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56827,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56836,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56857,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5685,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56866,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56870,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5687,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56887,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5691,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56937,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56947,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56958,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56966,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_56986,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_56996,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5700,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57110,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57116,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57121,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57135,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57139,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57178,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57199,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57233,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57241,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57244,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5724,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57251,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57255,2020-04-27,domestic,travel,11029,-0.01,0.101369117780397
seq_57276,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57323,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57325,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57353,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57354,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57396,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57401,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57440,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57488,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57491,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57492,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57495,2020-04-27,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57541,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57552,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57553,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57554,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5755,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57605,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57684,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57699,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57714,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57736,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5778,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57822,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57850,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57862,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57887,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57889,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57891,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57937,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57949,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57952,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57971,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57972,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_57993,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58020,2020-04-26,domestic,travel,11029,-0.01,0.101369117780397
seq_58047,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58078,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58147,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5814,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58173,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5819,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58200,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5820,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58209,2020-04-26,domestic,travel,11029,-0.01,0.101369117780397
seq_58222,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58245,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58249,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58267,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58293,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58310,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58311,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58346,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5834,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58367,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58377,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58386,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58400,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58404,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58411,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58415,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58422,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58493,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58518,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58519,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58548,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58578,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5858,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58594,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58615,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58622,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58629,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58646,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58693,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58703,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58704,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58734,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58735,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58769,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58774,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58775,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58789,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58792,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58797,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58812,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5881,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58827,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58829,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58853,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58857,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58868,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5895,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_58984,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59025,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59038,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5903,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59043,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59053,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59089,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59095,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59106,2020-04-26,domestic,travel,11029,-0.01,0.101369117780397
seq_59113,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59120,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59140,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59168,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59201,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59219,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59236,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5924,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59269,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5927,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59286,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5928,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59316,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59338,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59351,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59355,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59437,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59464,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59475,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59480,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59502,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59538,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5957,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59618,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59620,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59622,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59708,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59735,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59744,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59767,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59774,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59776,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59805,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59827,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5982,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59849,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59864,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59872,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59873,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59878,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_5987,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59886,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59891,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59898,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59927,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59950,2020-04-26,domestic,no_travel,11029,-0.01,0.101369117780397
seq_59953,2020-04-26,domestic,travel,11029,-0.01,0.101369117780397
seq_59960,2020-04-25,domestic,no_travel,8262,-0.01,0.097676107480029
seq_59980,2020-04-25,domestic,no_travel,8262,-0.01,0.097676107480029
