"id","date","collection_location","new_cases","mobility","sequencing_intensity"
"seq_148800",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148840",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148871",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148887",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148893",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148923",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148950",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148953",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148971",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_148979",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149002",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149008",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149052",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149060",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149080",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149091",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149115",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149130",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149142",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_14914",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149157",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149162",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149172",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149176",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149195",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149278",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149310",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149373",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149380",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149443",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149459",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149469",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149479",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149489",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149513",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149548",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149549",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149554",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149559",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149564",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149580",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149602",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149608",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149612",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149615",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149620",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149630",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149634",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149641",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149646",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149649",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149744",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149787",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149794",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149795",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149799",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149801",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_14981",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149832",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149833",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149836",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149845",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149848",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_14986",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149881",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149889",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149911",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149921",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149925",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_149956",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150001",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150015",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_15002",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_15003",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150058",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150097",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150157",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150169",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150202",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150205",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150314",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150317",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150400",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150429",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150486",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150493",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150569",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150592",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150624",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150632",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150667",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_15066",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150673",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150678",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150686",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150716",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150739",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150756",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150761",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150781",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_1507",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150810",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150824",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150825",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_15088",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150889",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150926",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150929",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150935",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150936",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_150944",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_151011",2020-05-16,"intl_source",8417,0.01,0.102055364143994
"seq_151098",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151127",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151146",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_15115",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151219",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151237",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151243",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_15125",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151282",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151338",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151362",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_15137",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151403",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151415",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151426",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151429",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151477",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151497",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_1514",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151519",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151526",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151531",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151550",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151562",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151579",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_15161",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151628",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151638",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151701",2020-05-15,"intl_source",8417,0.01,0.102055364143994
"seq_151713",2020-05-15,"intl_source",8417,0.01,0.102055364143994
