label,deme,Date
leaf_129301,Deme_2,2020-05-26
leaf_49475,Deme_1,2020-04-30
leaf_127053,Deme_1,2020-05-27
leaf_18877,Deme_2,2020-05-11
leaf_135777,Deme_2,2020-05-22
leaf_135332,Deme_2,2020-05-23
leaf_17951,Deme_2,2020-05-11
leaf_35245,Deme_1,2020-05-05
leaf_31689,Deme_1,2020-05-06
leaf_10241,Deme_1,2020-06-30
leaf_68651,Deme_2,2020-04-22
leaf_117417,Deme_2,2020-06-03
leaf_44911,Deme_1,2020-05-01
leaf_24370,Deme_2,2020-05-09
leaf_1421,Deme_1,2020-05-19
leaf_45206,Deme_2,2020-05-01
leaf_142736,Deme_1,2020-05-19
leaf_28303,Deme_2,2020-05-07
leaf_51220,Deme_2,2020-04-29
leaf_155622,Deme_2,2020-05-14
leaf_50346,Deme_2,2020-04-29
leaf_130488,Deme_1,2020-05-25
leaf_74898,Deme_2,2020-04-18
leaf_117003,Deme_2,2020-06-04
leaf_102019,Deme_1,2020-07-01
leaf_8284,Deme_1,2020-04-13
leaf_125879,Deme_2,2020-05-28
leaf_18764,Deme_1,2020-05-11
leaf_62797,Deme_2,2020-04-24
leaf_135331,Deme_1,2020-05-23
leaf_42380,Deme_2,2020-05-02
leaf_74868,Deme_1,2020-04-18
leaf_13964,Deme_2,2020-05-20
leaf_43540,Deme_2,2020-05-02
leaf_118434,Deme_2,2020-06-02
leaf_4105,Deme_1,2020-05-03
leaf_49179,Deme_1,2020-04-30
leaf_92563,Deme_1,2020-04-02
leaf_72694,Deme_2,2020-04-19
leaf_6272,Deme_1,2020-04-24
leaf_66350,Deme_1,2020-04-23
leaf_2998,Deme_2,2020-05-07
leaf_100619,Imports,2020-07-10
leaf_113736,Deme_2,2020-06-07
leaf_138726,Deme_2,2020-05-21
leaf_152102,Deme_1,2020-05-15
leaf_120437,Deme_2,2020-06-01
leaf_35684,Deme_2,2020-05-05
leaf_47337,Deme_2,2020-04-30
leaf_127538,Deme_1,2020-05-27
leaf_113746,Deme_2,2020-06-07
leaf_59269,Deme_2,2020-04-26
leaf_144226,Deme_1,2020-05-18
leaf_84437,Imports,2020-04-11
leaf_91411,Deme_2,2020-04-03
leaf_30753,Deme_2,2020-05-07
leaf_101801,Deme_1,2020-07-02
leaf_24102,Deme_2,2020-05-09
leaf_119153,Deme_2,2020-06-02
leaf_130495,Deme_2,2020-05-25
leaf_14651,Deme_1,2020-05-17
leaf_154515,Deme_2,2020-05-14
leaf_80830,Deme_2,2020-04-14
leaf_44347,Deme_1,2020-05-02
leaf_127296,Deme_1,2020-05-27
leaf_140774,Deme_1,2020-05-20
leaf_109000,Deme_1,2020-06-13
leaf_30354,Deme_2,2020-05-07
leaf_149906,Deme_2,2020-05-16
leaf_147699,Deme_1,2020-05-17
leaf_78533,Deme_1,2020-04-16
leaf_74949,Deme_1,2020-04-18
leaf_61862,Deme_1,2020-04-25
leaf_88319,Deme_1,2020-04-07
leaf_21672,Deme_1,2020-05-10
leaf_117567,Deme_2,2020-06-03
leaf_47746,Deme_1,2020-04-30
leaf_25404,Deme_1,2020-05-08
leaf_7059,Deme_2,2020-04-21
leaf_74891,Deme_1,2020-04-18
leaf_129956,Deme_1,2020-05-25
leaf_46698,Deme_1,2020-05-01
leaf_12479,Deme_1,2020-05-29
leaf_129220,Deme_2,2020-05-26
leaf_39489,Deme_1,2020-05-03
leaf_150810,Deme_1,2020-05-16
leaf_52072,Deme_2,2020-04-29
leaf_11723,Deme_2,2020-06-03
leaf_107404,Deme_1,2020-06-16
leaf_91434,Deme_2,2020-04-03
leaf_22455,Deme_2,2020-05-10
leaf_86594,Deme_1,2020-04-09
leaf_14671,Deme_1,2020-05-17
leaf_63966,Deme_1,2020-04-24
leaf_151464,Deme_2,2020-05-15
leaf_100997,Deme_2,2020-07-07
leaf_112725,Deme_2,2020-06-08
leaf_50414,Deme_1,2020-04-29
leaf_35304,Deme_1,2020-05-05
leaf_22978,Deme_1,2020-05-09
leaf_74241,Deme_1,2020-04-18
leaf_25685,Deme_1,2020-05-08
leaf_39427,Deme_2,2020-05-03
leaf_78482,Deme_1,2020-04-16
leaf_152177,Deme_1,2020-05-15
leaf_18635,Deme_2,2020-05-11
leaf_60284,Deme_1,2020-04-25
leaf_90756,Imports,2020-04-04
leaf_154042,Deme_1,2020-05-14
leaf_89941,Deme_1,2020-04-05
leaf_69283,Deme_2,2020-04-21
leaf_82959,Deme_1,2020-04-13
leaf_107646,Deme_1,2020-06-15
leaf_104728,Deme_1,2020-06-22
leaf_78732,Deme_1,2020-04-16
leaf_114525,Deme_2,2020-06-06
leaf_73273,Imports,2020-04-19
leaf_127960,Deme_2,2020-05-27
leaf_141576,Deme_2,2020-05-20
leaf_38150,Deme_1,2020-05-04
leaf_61250,Deme_1,2020-04-25
leaf_96278,Deme_2,2020-03-24
leaf_134501,Deme_2,2020-05-23
leaf_10293,Imports,2020-06-27
leaf_115359,Deme_1,2020-06-05
leaf_7073,Deme_1,2020-04-20
leaf_45169,Deme_1,2020-05-01
leaf_102691,Deme_1,2020-06-28
leaf_101135,Deme_1,2020-07-06
leaf_152603,Deme_1,2020-05-15
leaf_39824,Imports,2020-05-03
leaf_56083,Deme_2,2020-04-27
leaf_5943,Deme_1,2020-04-26
leaf_36224,Deme_1,2020-05-05
leaf_120234,Deme_1,2020-06-01
leaf_54039,Deme_1,2020-04-28
leaf_154901,Deme_2,2020-05-14
leaf_137941,Deme_1,2020-05-21
leaf_18865,Imports,2020-05-11
leaf_157100,Deme_2,2020-05-13
leaf_114311,Deme_1,2020-06-06
leaf_129606,Deme_1,2020-05-26
leaf_144699,Deme_1,2020-05-18
leaf_43414,Deme_1,2020-05-02
leaf_149787,Deme_1,2020-05-16
leaf_29342,Deme_2,2020-05-07
leaf_140618,Deme_2,2020-05-20
leaf_54422,Deme_1,2020-04-28
leaf_27777,Deme_2,2020-05-08
leaf_70003,Deme_1,2020-04-21
leaf_137860,Deme_1,2020-05-21
leaf_72510,Deme_2,2020-04-19
leaf_99915,Deme_1,2020-02-11
leaf_118224,Deme_2,2020-06-03
leaf_24340,Imports,2020-05-09
leaf_124324,Deme_2,2020-05-29
leaf_98856,Deme_1,2020-03-10
leaf_37162,Deme_2,2020-05-04
leaf_155075,Deme_1,2020-05-14
leaf_97343,Deme_2,2020-03-20
leaf_137120,Deme_1,2020-05-22
leaf_134364,Deme_2,2020-05-23
leaf_84177,Deme_1,2020-04-12
leaf_75656,Deme_2,2020-04-18
leaf_52160,Deme_2,2020-04-29
leaf_56490,Deme_2,2020-04-27
leaf_137553,Deme_2,2020-05-21
leaf_82709,Deme_1,2020-04-13
leaf_42085,Deme_2,2020-05-02
leaf_110604,Deme_2,2020-06-11
leaf_54225,Deme_2,2020-04-28
leaf_115746,Deme_2,2020-06-05
leaf_78495,Deme_1,2020-04-16
leaf_100094,Deme_2,2020-07-16
leaf_159913,Deme_1,2020-05-12
leaf_101630,Deme_1,2020-07-03
leaf_112252,Deme_2,2020-06-09
leaf_97970,Deme_2,2020-03-17
leaf_58795,Deme_1,2020-04-26
leaf_24963,Deme_2,2020-05-09
leaf_33017,Deme_2,2020-05-06
leaf_9961,Imports,2020-02-27
leaf_6151,Deme_2,2020-04-25
leaf_16126,Deme_2,2020-05-12
leaf_40113,Deme_2,2020-05-03
leaf_95683,Deme_2,2020-03-26
leaf_108302,Deme_2,2020-06-14
leaf_90765,Deme_1,2020-04-04
leaf_573,Deme_1,2020-07-25
leaf_133411,Deme_1,2020-05-24
leaf_27807,Deme_1,2020-05-08
leaf_100374,Deme_1,2020-07-13
leaf_118204,Deme_1,2020-06-03
leaf_155141,Deme_2,2020-05-14
leaf_51407,Deme_2,2020-04-29
leaf_86352,Deme_2,2020-04-10
leaf_98804,Deme_2,2020-03-11
leaf_92182,Deme_1,2020-04-02
leaf_10878,Deme_2,2020-06-13
leaf_84442,Deme_2,2020-04-11
leaf_79685,Deme_1,2020-04-15
leaf_39035,Deme_2,2020-05-04
leaf_15693,Deme_2,2020-05-13
leaf_146708,Deme_2,2020-05-17
leaf_106220,Deme_1,2020-06-18
leaf_158392,Deme_2,2020-05-13
leaf_116542,Imports,2020-06-04
leaf_111612,Deme_2,2020-06-09
leaf_132424,Deme_2,2020-05-24
leaf_2030,Deme_2,2020-05-10
leaf_100048,Deme_2,2020-07-17
leaf_28052,Deme_2,2020-05-08
leaf_114708,Deme_2,2020-06-06
leaf_155791,Deme_2,2020-05-14
leaf_69661,Deme_1,2020-04-21
leaf_106620,Deme_2,2020-06-17
leaf_117660,Deme_2,2020-06-03
leaf_19032,Deme_2,2020-05-11
leaf_97434,Deme_1,2020-03-20
leaf_101698,Deme_2,2020-07-03
leaf_64870,Deme_1,2020-04-23
leaf_86798,Deme_1,2020-04-09
leaf_104958,Deme_2,2020-06-21
leaf_34076,Deme_2,2020-05-05
leaf_111392,Deme_1,2020-06-10
leaf_95036,Deme_2,2020-03-28
leaf_89798,Deme_1,2020-04-06
leaf_137889,Deme_1,2020-05-21
leaf_141702,Deme_1,2020-05-19
leaf_108400,Deme_1,2020-06-14
leaf_61478,Deme_1,2020-04-25
leaf_31675,Deme_1,2020-05-06
leaf_136049,Deme_2,2020-05-22
leaf_63678,Deme_1,2020-04-24
leaf_88720,Deme_2,2020-04-07
leaf_112737,Deme_2,2020-06-08
leaf_24789,Deme_1,2020-05-09
leaf_1105,Deme_2,2020-06-11
leaf_118465,Deme_2,2020-06-02
leaf_97955,Deme_1,2020-03-17
leaf_80029,Deme_2,2020-04-15
leaf_143320,Deme_2,2020-05-19
leaf_24676,Deme_1,2020-05-09
leaf_26873,Deme_1,2020-05-08
leaf_126156,Deme_2,2020-05-28
leaf_32160,Deme_2,2020-05-06
leaf_112230,Deme_2,2020-06-09
leaf_13614,Deme_2,2020-05-22
leaf_7263,Deme_1,2020-04-19
leaf_33275,Deme_2,2020-05-06
leaf_77894,Deme_1,2020-04-16
leaf_35946,Deme_2,2020-05-05
leaf_21617,Deme_1,2020-05-10
leaf_98470,Deme_1,2020-03-14
leaf_14786,Deme_1,2020-05-17
leaf_100537,Deme_2,2020-07-11
leaf_107614,Deme_1,2020-06-15
leaf_155672,Deme_2,2020-05-14
leaf_45540,Deme_2,2020-05-01
leaf_82033,Deme_1,2020-04-13
leaf_147122,Deme_2,2020-05-17
leaf_24976,Imports,2020-05-09
leaf_93552,Deme_2,2020-03-31
leaf_117277,Deme_2,2020-06-03
leaf_72311,Deme_2,2020-04-20
leaf_133023,Deme_2,2020-05-24
leaf_90722,Deme_1,2020-04-04
leaf_96066,Deme_1,2020-03-25
leaf_96080,Deme_2,2020-03-25
leaf_144060,Deme_1,2020-05-18
leaf_124120,Deme_2,2020-05-29
leaf_21529,Deme_1,2020-05-10
leaf_29394,Deme_1,2020-05-07
leaf_111165,Deme_2,2020-06-10
leaf_44659,Deme_2,2020-05-01
leaf_68170,Deme_1,2020-04-22
leaf_159219,Deme_1,2020-05-12
leaf_141555,Deme_2,2020-05-20
leaf_6399,Deme_1,2020-04-24
leaf_67676,Deme_1,2020-04-22
leaf_76470,Deme_1,2020-04-17
leaf_77855,Deme_2,2020-04-16
leaf_87719,Deme_1,2020-04-08
leaf_63106,Deme_2,2020-04-24
leaf_36089,Deme_1,2020-05-05
leaf_131380,Deme_2,2020-05-25
leaf_61961,Deme_2,2020-04-25
leaf_126166,Deme_2,2020-05-28
leaf_72718,Deme_1,2020-04-19
leaf_96809,Deme_2,2020-03-22
leaf_146542,Deme_2,2020-05-17
leaf_57553,Deme_2,2020-04-26
leaf_14148,Deme_1,2020-05-20
leaf_132485,Deme_1,2020-05-24
leaf_84933,Deme_1,2020-04-11
leaf_52835,Deme_1,2020-04-28
leaf_16,Deme_1,2020-09-06
leaf_85732,Deme_2,2020-04-10
leaf_86107,Deme_2,2020-04-10
leaf_7994,Deme_2,2020-04-15
leaf_67030,Deme_1,2020-04-22
leaf_71493,Deme_2,2020-04-20
leaf_38134,Deme_1,2020-05-04
leaf_87690,Deme_2,2020-04-08
leaf_33147,Deme_1,2020-05-06
leaf_4576,Deme_2,2020-05-01
leaf_89742,Deme_1,2020-04-06
leaf_156236,Deme_2,2020-05-14
leaf_85737,Deme_2,2020-04-10
leaf_50988,Deme_2,2020-04-29
leaf_135838,Deme_2,2020-05-22
leaf_39190,Deme_2,2020-05-04
leaf_121692,Deme_2,2020-05-31
leaf_112511,Deme_2,2020-06-08
leaf_127275,Deme_2,2020-05-27
leaf_59657,Deme_1,2020-04-26
leaf_106202,Deme_2,2020-06-18
leaf_130894,Deme_1,2020-05-25
leaf_134833,Deme_1,2020-05-23
leaf_72198,Deme_1,2020-04-20
leaf_98967,Deme_2,2020-03-09
leaf_36231,Deme_1,2020-05-05
leaf_67219,Deme_1,2020-04-22
leaf_21528,Deme_2,2020-05-10
leaf_36902,Deme_2,2020-05-04
leaf_120756,Deme_2,2020-05-31
leaf_118179,Deme_2,2020-06-03
leaf_87189,Deme_1,2020-04-09
leaf_144018,Deme_1,2020-05-18
leaf_105286,Deme_2,2020-06-20
leaf_94596,Deme_1,2020-03-29
leaf_155027,Deme_2,2020-05-14
leaf_81807,Deme_1,2020-04-13
leaf_59898,Deme_2,2020-04-26
leaf_18260,Deme_1,2020-05-11
leaf_113585,Deme_1,2020-06-07
leaf_99300,Deme_1,2020-03-04
leaf_77413,Deme_2,2020-04-17
leaf_126641,Imports,2020-05-27
leaf_115717,Deme_1,2020-06-05
leaf_110388,Deme_2,2020-06-11
leaf_151864,Deme_2,2020-05-15
leaf_121144,Deme_2,2020-05-31
leaf_47821,Deme_1,2020-04-30
leaf_108560,Deme_1,2020-06-14
leaf_74683,Deme_2,2020-04-18
leaf_19167,Deme_2,2020-05-11
leaf_125627,Deme_1,2020-05-28
leaf_84696,Deme_2,2020-04-11
leaf_124722,Deme_2,2020-05-29
leaf_29242,Deme_1,2020-05-07
leaf_117803,Imports,2020-06-03
leaf_2889,Deme_1,2020-05-07
leaf_39251,Deme_2,2020-05-04
leaf_38542,Deme_1,2020-05-04
leaf_145797,Imports,2020-05-18
leaf_38902,Deme_2,2020-05-04
leaf_12222,Deme_2,2020-05-30
leaf_160400,Deme_1,2020-05-12
leaf_70597,Deme_2,2020-04-21
leaf_117726,Deme_2,2020-06-03
leaf_5914,Deme_1,2020-04-26
leaf_25120,Deme_2,2020-05-09
leaf_10149,Deme_2,2020-07-04
leaf_116634,Deme_2,2020-06-04
leaf_110762,Deme_2,2020-06-10
leaf_73404,Deme_1,2020-04-19
leaf_91032,Deme_1,2020-04-04
leaf_6902,Deme_2,2020-04-21
leaf_48830,Deme_2,2020-04-30
leaf_52738,Deme_1,2020-04-28
leaf_140222,Deme_2,2020-05-20
leaf_23317,Deme_1,2020-05-09
leaf_16923,Imports,2020-05-12
leaf_110355,Deme_2,2020-06-11
leaf_76844,Deme_1,2020-04-17
leaf_87419,Deme_1,2020-04-08
leaf_19234,Deme_1,2020-05-11
leaf_45282,Deme_2,2020-05-01
leaf_15939,Deme_2,2020-05-12
leaf_95946,Deme_2,2020-03-25
leaf_71700,Deme_2,2020-04-20
leaf_76632,Deme_1,2020-04-17
leaf_123849,Deme_2,2020-05-29
leaf_41029,Deme_2,2020-05-03
leaf_103724,Deme_1,2020-06-25
leaf_98745,Deme_1,2020-03-11
leaf_74931,Deme_2,2020-04-18
leaf_90088,Deme_1,2020-04-05
leaf_90695,Deme_2,2020-04-04
leaf_37941,Deme_2,2020-05-04
leaf_73985,Deme_1,2020-04-19
leaf_66871,Deme_1,2020-04-22
leaf_141318,Deme_1,2020-05-20
leaf_8349,Deme_2,2020-04-12
leaf_158200,Deme_1,2020-05-13
leaf_96060,Deme_1,2020-03-25
leaf_75940,Deme_2,2020-04-17
leaf_77081,Deme_2,2020-04-17
leaf_7368,Deme_1,2020-04-19
leaf_112296,Deme_2,2020-06-08
leaf_33722,Deme_1,2020-05-05
leaf_87770,Deme_1,2020-04-08
leaf_98355,Deme_1,2020-03-14
leaf_87906,Deme_1,2020-04-08
leaf_41598,Deme_1,2020-05-03
leaf_159009,Deme_1,2020-05-12
leaf_38698,Deme_1,2020-05-04
leaf_76104,Deme_1,2020-04-17
leaf_97521,Deme_1,2020-03-19
leaf_14483,Deme_1,2020-05-18
leaf_4290,Deme_2,2020-05-02
leaf_99041,Deme_1,2020-03-08
leaf_88894,Deme_2,2020-04-07
leaf_22704,Deme_2,2020-05-09
leaf_121462,Deme_1,2020-05-31
leaf_15406,Deme_2,2020-05-14
leaf_11876,Deme_1,2020-06-02
leaf_7574,Deme_1,2020-04-18
leaf_70798,Deme_1,2020-04-20
leaf_146745,Deme_2,2020-05-17
leaf_32987,Deme_2,2020-05-06
leaf_139112,Deme_1,2020-05-21
leaf_74851,Deme_1,2020-04-18
leaf_152575,Deme_2,2020-05-15
leaf_148748,Deme_2,2020-05-16
leaf_149549,Deme_1,2020-05-16
leaf_155363,Deme_2,2020-05-14
leaf_92856,Deme_1,2020-04-01
leaf_59624,Deme_1,2020-04-26
leaf_108163,Deme_2,2020-06-14
leaf_36749,Deme_1,2020-05-04
leaf_145452,Deme_2,2020-05-18
leaf_155278,Deme_2,2020-05-14
leaf_69230,Deme_2,2020-04-21
leaf_14865,Deme_1,2020-05-16
leaf_72014,Deme_1,2020-04-20
leaf_83747,Deme_2,2020-04-12
leaf_66503,Deme_2,2020-04-23
leaf_155056,Deme_1,2020-05-14
leaf_114776,Deme_2,2020-06-06
leaf_135547,Deme_1,2020-05-22
leaf_104199,Deme_2,2020-06-23
leaf_103204,Deme_2,2020-06-27
leaf_76973,Deme_2,2020-04-17
leaf_159097,Deme_1,2020-05-12
leaf_138179,Deme_2,2020-05-21
leaf_127682,Deme_1,2020-05-27
leaf_129185,Deme_1,2020-05-26
leaf_20091,Deme_1,2020-05-10
leaf_88499,Deme_1,2020-04-07
leaf_89629,Deme_1,2020-04-06
leaf_39067,Deme_2,2020-05-04
leaf_26183,Deme_2,2020-05-08
leaf_27966,Deme_2,2020-05-08
leaf_141000,Deme_2,2020-05-20
leaf_670,Deme_2,2020-07-23
leaf_36132,Deme_2,2020-05-05
leaf_42166,Deme_1,2020-05-02
leaf_58852,Deme_1,2020-04-26
leaf_139374,Deme_1,2020-05-21
leaf_26303,Deme_2,2020-05-08
leaf_121063,Deme_2,2020-05-31
leaf_75401,Deme_1,2020-04-18
leaf_79584,Deme_2,2020-04-15
leaf_100205,Deme_2,2020-07-15
leaf_40568,Deme_1,2020-05-03
leaf_346,Deme_1,2020-08-02
leaf_16116,Deme_1,2020-05-12
leaf_21217,Deme_2,2020-05-10
leaf_15368,Deme_2,2020-05-14
leaf_6253,Deme_1,2020-04-24
leaf_93796,Imports,2020-03-30
leaf_132035,Deme_1,2020-05-24
leaf_74315,Deme_2,2020-04-18
leaf_140937,Deme_1,2020-05-20
leaf_23809,Deme_2,2020-05-09
leaf_90128,Deme_2,2020-04-05
leaf_61197,Deme_2,2020-04-25
leaf_93594,Deme_2,2020-03-31
leaf_48273,Deme_1,2020-04-30
leaf_128027,Deme_1,2020-05-27
leaf_16099,Deme_1,2020-05-12
leaf_92119,Deme_1,2020-04-02
leaf_6905,Deme_2,2020-04-21
leaf_49644,Deme_2,2020-04-30
leaf_16146,Deme_1,2020-05-12
leaf_17576,Deme_2,2020-05-11
leaf_20268,Deme_2,2020-05-10
leaf_69600,Deme_2,2020-04-21
leaf_157397,Deme_1,2020-05-13
leaf_85147,Deme_1,2020-04-11
leaf_85067,Deme_2,2020-04-11
leaf_149513,Deme_1,2020-05-16
leaf_26336,Deme_1,2020-05-08
leaf_148675,Deme_1,2020-05-16
leaf_41205,Deme_2,2020-05-03
leaf_14554,Deme_2,2020-05-18
leaf_159393,Deme_1,2020-05-12
leaf_104799,Deme_2,2020-06-21
leaf_39329,Deme_1,2020-05-03
leaf_57552,Deme_2,2020-04-26
leaf_54442,Deme_2,2020-04-28
leaf_111363,Imports,2020-06-10
leaf_126660,Deme_1,2020-05-27
leaf_56857,Deme_2,2020-04-27
leaf_56704,Deme_2,2020-04-27
leaf_33476,Deme_2,2020-05-06
leaf_138981,Deme_2,2020-05-21
leaf_27720,Deme_2,2020-05-08
leaf_114195,Deme_2,2020-06-06
leaf_118143,Deme_2,2020-06-03
leaf_134675,Deme_2,2020-05-23
leaf_105427,Deme_2,2020-06-20
leaf_139243,Deme_1,2020-05-21
leaf_100264,Deme_1,2020-07-14
leaf_62214,Deme_2,2020-04-25
leaf_137680,Deme_2,2020-05-21
leaf_150813,Deme_2,2020-05-16
leaf_86806,Deme_2,2020-04-09
leaf_84004,Deme_1,2020-04-12
leaf_130053,Deme_2,2020-05-25
leaf_114629,Deme_2,2020-06-06
leaf_81513,Deme_1,2020-04-14
leaf_49442,Deme_1,2020-04-30
leaf_10424,Deme_2,2020-06-23
leaf_43460,Deme_2,2020-05-02
leaf_130643,Deme_2,2020-05-25
leaf_61890,Deme_2,2020-04-25
leaf_93235,Deme_1,2020-03-31
leaf_73567,Deme_2,2020-04-19
leaf_67634,Deme_1,2020-04-22
leaf_50913,Deme_1,2020-04-29
leaf_97687,Deme_2,2020-03-18
leaf_128153,Deme_2,2020-05-26
leaf_75225,Deme_1,2020-04-18
leaf_65510,Deme_2,2020-04-23
leaf_106209,Deme_1,2020-06-18
leaf_71895,Deme_1,2020-04-20
leaf_6543,Deme_1,2020-04-23
leaf_70906,Deme_1,2020-04-20
leaf_98699,Deme_1,2020-03-12
leaf_35730,Deme_1,2020-05-05
leaf_153507,Deme_2,2020-05-15
leaf_105526,Deme_2,2020-06-20
leaf_87242,Deme_2,2020-04-09
leaf_65540,Deme_1,2020-04-23
leaf_62019,Deme_1,2020-04-25
leaf_17070,Deme_1,2020-05-11
leaf_42618,Deme_1,2020-05-02
leaf_78628,Deme_2,2020-04-16
leaf_38426,Deme_2,2020-05-04
leaf_32125,Deme_1,2020-05-06
leaf_142197,Deme_1,2020-05-19
leaf_124849,Deme_2,2020-05-29
leaf_37811,Deme_2,2020-05-04
leaf_106574,Deme_1,2020-06-17
leaf_91047,Deme_2,2020-04-04
leaf_121670,Deme_2,2020-05-31
leaf_34802,Deme_2,2020-05-05
leaf_71947,Deme_1,2020-04-20
leaf_69529,Deme_1,2020-04-21
leaf_70121,Deme_1,2020-04-21
leaf_156308,Deme_2,2020-05-13
leaf_29266,Deme_2,2020-05-07
leaf_25979,Deme_2,2020-05-08
leaf_63282,Deme_2,2020-04-24
leaf_128425,Deme_2,2020-05-26
leaf_2236,Deme_1,2020-05-10
leaf_107307,Deme_1,2020-06-16
leaf_105430,Deme_1,2020-06-20
leaf_65716,Deme_2,2020-04-23
leaf_92910,Deme_2,2020-04-01
leaf_19465,Deme_2,2020-05-11
leaf_103730,Deme_1,2020-06-25
leaf_47079,Deme_2,2020-05-01
leaf_91794,Deme_1,2020-04-03
leaf_128041,Deme_1,2020-05-27
leaf_101677,Deme_2,2020-07-03
leaf_134800,Deme_1,2020-05-23
leaf_16060,Deme_2,2020-05-12
leaf_44835,Deme_2,2020-05-01
leaf_143026,Deme_2,2020-05-19
leaf_13167,Deme_2,2020-05-24
leaf_18020,Deme_2,2020-05-11
leaf_64731,Deme_1,2020-04-23
leaf_19402,Deme_2,2020-05-11
leaf_19106,Deme_1,2020-05-11
leaf_7394,Deme_2,2020-04-19
leaf_40,Deme_2,2020-08-28
leaf_5202,Deme_1,2020-04-29
leaf_4801,Deme_2,2020-04-30
leaf_72759,Deme_1,2020-04-19
leaf_130636,Deme_2,2020-05-25
leaf_99924,Deme_1,2020-02-09
leaf_74532,Deme_1,2020-04-18
leaf_24286,Deme_2,2020-05-09
leaf_132925,Deme_2,2020-05-24
leaf_75414,Deme_1,2020-04-18
leaf_9081,Deme_2,2020-04-04
leaf_86573,Deme_2,2020-04-09
leaf_72368,Deme_1,2020-04-20
leaf_92744,Deme_1,2020-04-01
leaf_104633,Deme_1,2020-06-22
leaf_137868,Deme_2,2020-05-21
leaf_129930,Deme_2,2020-05-25
leaf_139588,Deme_2,2020-05-20
leaf_74849,Imports,2020-04-18
leaf_117952,Deme_1,2020-06-03
leaf_47888,Deme_1,2020-04-30
leaf_13695,Deme_1,2020-05-22
leaf_86970,Deme_1,2020-04-09
leaf_118648,Deme_2,2020-06-02
leaf_84845,Deme_1,2020-04-11
leaf_115052,Deme_2,2020-06-05
leaf_146588,Deme_2,2020-05-17
leaf_15002,Deme_1,2020-05-16
leaf_135738,Deme_1,2020-05-22
leaf_92314,Deme_2,2020-04-02
leaf_149766,Deme_2,2020-05-16
leaf_134770,Deme_1,2020-05-23
leaf_55206,Deme_2,2020-04-27
leaf_35525,Deme_1,2020-05-05
leaf_124443,Deme_2,2020-05-29
leaf_54908,Deme_2,2020-04-28
leaf_126476,Deme_2,2020-05-27
leaf_124587,Deme_1,2020-05-29
leaf_141335,Deme_2,2020-05-20
leaf_82851,Deme_2,2020-04-13
leaf_110663,Deme_2,2020-06-11
leaf_18321,Deme_2,2020-05-11
leaf_105278,Deme_2,2020-06-20
leaf_72632,Deme_1,2020-04-19
leaf_21069,Imports,2020-05-10
leaf_10217,Deme_2,2020-07-01
leaf_82856,Deme_2,2020-04-13
leaf_1958,Deme_2,2020-05-11
leaf_78609,Deme_2,2020-04-16
leaf_65956,Deme_2,2020-04-23
leaf_42668,Deme_1,2020-05-02
leaf_132435,Deme_2,2020-05-24
leaf_36052,Deme_2,2020-05-05
leaf_114544,Deme_2,2020-06-06
leaf_63333,Deme_2,2020-04-24
leaf_46971,Deme_2,2020-05-01
leaf_143625,Deme_1,2020-05-19
leaf_140115,Deme_2,2020-05-20
leaf_109933,Deme_1,2020-06-11
leaf_90542,Deme_2,2020-04-05
leaf_46853,Deme_1,2020-05-01
leaf_35444,Deme_2,2020-05-05
leaf_10117,Deme_1,2020-07-06
leaf_103520,Deme_1,2020-06-25
leaf_123816,Deme_1,2020-05-29
leaf_152694,Deme_2,2020-05-15
leaf_149564,Deme_1,2020-05-16
leaf_107485,Deme_1,2020-06-15
leaf_77396,Deme_1,2020-04-17
leaf_40252,Deme_1,2020-05-03
leaf_124019,Deme_2,2020-05-29
leaf_70612,Deme_1,2020-04-21
leaf_52569,Deme_1,2020-04-28
leaf_20495,Deme_1,2020-05-10
leaf_64897,Deme_2,2020-04-23
leaf_21918,Deme_1,2020-05-10
leaf_149091,Deme_1,2020-05-16
leaf_97070,Deme_2,2020-03-21
leaf_29157,Imports,2020-05-07
leaf_5895,Deme_2,2020-04-26
leaf_114882,Deme_2,2020-06-06
leaf_51602,Deme_1,2020-04-29
leaf_22882,Deme_1,2020-05-09
leaf_69126,Deme_1,2020-04-21
leaf_9548,Deme_1,2020-03-26
leaf_95914,Deme_1,2020-03-25
leaf_144347,Deme_2,2020-05-18
leaf_140757,Deme_1,2020-05-20
leaf_41463,Deme_2,2020-05-03
leaf_158205,Deme_2,2020-05-13
leaf_18678,Deme_2,2020-05-11
leaf_5343,Deme_2,2020-04-28
leaf_83771,Deme_1,2020-04-12
leaf_10835,Deme_2,2020-06-14
leaf_17090,Deme_1,2020-05-11
leaf_7432,Deme_1,2020-04-18
leaf_50447,Deme_2,2020-04-29
leaf_8191,Deme_1,2020-04-13
leaf_37061,Deme_1,2020-05-04
leaf_51628,Deme_2,2020-04-29
leaf_60606,Deme_1,2020-04-25
leaf_48442,Deme_2,2020-04-30
leaf_114303,Deme_1,2020-06-06
leaf_64510,Deme_1,2020-04-23
leaf_78637,Deme_2,2020-04-16
leaf_21646,Deme_1,2020-05-10
leaf_55716,Deme_2,2020-04-27
leaf_74550,Imports,2020-04-18
leaf_149199,Deme_2,2020-05-16
leaf_56870,Deme_2,2020-04-27
leaf_59849,Deme_2,2020-04-26
leaf_107677,Deme_1,2020-06-15
